Date,Open,High,Low,Close,Adj Close,Volume
2017-10-31,71.849998,73.849998,71.699997,73.699997,69.941261,118100
2017-11-01,74.349998,74.349998,71.949997,72.300003,68.612671,93000
2017-11-02,72.150002,72.150002,70.550003,71.750000,68.090714,62100
2017-11-03,71.599998,72.500000,71.099998,71.449997,67.806007,71400
2017-11-06,71.400002,71.949997,70.050003,70.550003,66.951920,83800
2017-11-07,70.699997,70.849998,68.769997,69.349998,65.813118,61800
2017-11-08,69.300003,70.949997,68.900002,70.699997,67.094269,62300
2017-11-09,70.500000,71.400002,70.300003,70.650002,67.046814,61900
2017-11-10,70.449997,71.500000,70.449997,71.150002,67.521317,50600
2017-11-13,71.150002,72.050003,70.449997,71.250000,67.616219,50000
2017-11-14,71.150002,72.949997,71.150002,72.629997,68.925835,62700
2017-11-15,72.750000,73.059998,71.800003,72.050003,68.375420,81400
2017-11-16,71.500000,73.750000,71.400002,73.250000,70.443024,117100
2017-11-17,72.800003,73.849998,72.800003,73.550003,70.731529,75700
2017-11-20,73.900002,74.300003,73.849998,74.250000,71.404701,73300
2017-11-21,74.500000,75.400002,74.250000,74.849998,71.981712,127700
2017-11-22,75.150002,75.150002,73.750000,74.500000,71.645126,49400
2017-11-24,74.550003,74.800003,74.099998,74.800003,71.933624,19700
2017-11-27,74.650002,74.800003,74.099998,74.150002,71.308540,37400
2017-11-28,74.349998,75.900002,74.000000,75.699997,72.799141,133000
2017-11-29,76.150002,77.150002,75.300003,76.449997,73.520393,157900
2017-11-30,76.750000,77.000000,75.650002,76.400002,73.472313,85000
2017-12-01,76.349998,76.900002,75.250000,76.750000,73.808907,133200
2017-12-04,77.550003,77.550003,75.879997,77.150002,74.193581,94600
2017-12-05,77.000000,77.900002,75.000000,75.550003,72.654892,92000
2017-12-06,75.349998,75.449997,73.250000,74.000000,71.164291,222300
2017-12-07,74.050003,74.949997,72.099998,72.400002,69.625595,123600
2017-12-08,72.800003,72.800003,71.599998,71.900002,69.144760,82000
2017-12-11,72.150002,73.449997,70.000000,71.050003,68.327339,149200
2017-12-12,71.650002,73.699997,71.650002,73.150002,70.346863,247800
2017-12-13,73.150002,76.250000,73.000000,75.449997,72.558716,297800
2017-12-14,75.599998,75.949997,73.699997,74.449997,71.597031,229700
2017-12-15,74.400002,75.500000,73.129997,75.099998,72.222130,269800
2017-12-18,75.750000,76.750000,75.050003,75.449997,72.558716,229800
2017-12-19,76.800003,82.550003,75.699997,77.400002,74.433990,741500
2017-12-20,80.150002,83.000000,77.949997,79.250000,76.213104,382700
2017-12-21,78.800003,79.500000,78.550003,78.599998,75.588013,152900
2017-12-22,78.300003,79.449997,77.699997,78.699997,75.684174,158700
2017-12-26,78.650002,80.000000,78.550003,79.150002,76.116936,208500
2017-12-27,79.000000,79.900002,78.400002,78.750000,75.732262,448000
2017-12-28,78.699997,84.699997,78.150002,84.250000,81.021507,351400
2017-12-29,84.400002,84.949997,83.349998,84.400002,81.165756,205500
2018-01-02,84.400002,87.050003,84.199997,85.900002,82.608276,214100
2018-01-03,85.449997,86.550003,83.699997,85.099998,81.838928,200100
2018-01-04,85.050003,86.650002,84.550003,86.500000,83.185280,152800
2018-01-05,86.599998,86.900002,85.699997,86.449997,83.137192,161300
2018-01-08,86.500000,88.099998,86.250000,87.500000,84.146957,210700
2018-01-09,87.699997,89.550003,87.550003,88.699997,85.300964,202800
2018-01-10,88.650002,88.650002,85.650002,87.349998,84.002708,253500
2018-01-11,87.400002,88.400002,86.349998,86.900002,83.569954,419500
2018-01-12,87.199997,88.900002,86.849998,88.500000,85.108635,260700
2018-01-16,89.349998,89.800003,88.099998,88.150002,84.772049,308700
2018-01-17,88.750000,90.849998,88.349998,89.400002,85.974144,549600
2018-01-18,89.599998,89.599998,87.599998,88.099998,84.723961,147800
2018-01-19,88.050003,89.099998,87.849998,88.599998,85.204811,154000
2018-01-22,89.000000,89.000000,87.650002,87.949997,84.579712,173400
2018-01-23,87.699997,89.050003,85.550003,87.250000,83.906540,593700
2018-01-24,87.400002,87.400002,85.980003,86.699997,83.377609,398700
2018-01-25,86.900002,87.650002,86.699997,87.099998,83.762283,197900
2018-01-26,87.300003,87.300003,86.279999,87.050003,83.714203,103000
2018-01-29,87.000000,87.500000,86.750000,87.099998,83.762283,80700
2018-01-30,86.599998,87.519997,86.400002,87.000000,83.666122,105600
2018-01-31,87.349998,87.800003,86.349998,87.000000,83.666122,212000
2018-02-01,86.949997,87.250000,86.349998,86.900002,83.569954,98800
2018-02-02,86.750000,86.750000,85.500000,86.000000,82.704437,112000
2018-02-05,85.599998,86.150002,83.650002,83.650002,80.444496,174300
2018-02-06,82.900002,84.650002,80.559998,83.750000,80.540657,162600
2018-02-07,83.300003,84.900002,82.650002,84.699997,81.454247,91800
2018-02-08,84.599998,85.500000,83.800003,83.849998,80.636826,143400
2018-02-09,84.650002,85.500000,83.599998,83.849998,80.636826,149200
2018-02-12,84.150002,85.400002,83.629997,84.750000,81.502342,168600
2018-02-13,84.550003,86.900002,83.900002,86.500000,83.185280,101000
2018-02-14,86.300003,88.599998,86.150002,88.250000,84.868225,91600
2018-02-15,88.300003,89.949997,86.839996,89.250000,85.829903,133800
2018-02-16,88.900002,89.800003,86.589996,88.949997,85.541397,104400
2018-02-20,88.650002,88.849998,87.099998,87.349998,84.002708,127900
2018-02-21,87.300003,89.449997,87.000000,87.150002,83.810371,79100
2018-02-22,87.000000,87.550003,86.000000,86.080002,82.781380,131400
2018-02-23,86.650002,87.000000,85.849998,86.599998,83.281448,74800
2018-02-26,86.650002,88.199997,86.300003,88.099998,84.723961,333000
2018-02-27,88.400002,88.750000,87.099998,87.099998,83.762283,147200
2018-02-28,87.400002,87.800003,85.349998,85.349998,82.079346,93000
2018-03-01,85.000000,86.099998,83.750000,84.150002,80.925331,135900
2018-03-02,83.500000,85.500000,83.500000,84.199997,80.973412,115700
2018-03-05,84.050003,84.349998,82.650002,82.750000,79.578979,197500
2018-03-06,82.900002,85.050003,81.599998,84.750000,81.502342,195100
2018-03-07,84.449997,84.599998,79.800003,84.349998,81.117661,259200
2018-03-08,85.599998,88.900002,85.599998,87.199997,83.858452,112300
2018-03-09,87.300003,88.150002,86.099998,88.000000,84.627792,134400
2018-03-12,88.199997,90.949997,88.199997,90.349998,86.887741,160000
2018-03-13,90.849998,92.150002,90.230003,90.800003,87.320511,152500
2018-03-14,90.849998,94.050003,90.349998,94.000000,90.397873,242100
2018-03-15,94.199997,95.750000,91.400002,92.050003,88.522606,142100
2018-03-16,91.900002,91.900002,90.300003,91.250000,87.753258,281900
2018-03-19,90.750000,91.050003,89.250000,89.949997,86.503067,150900
2018-03-20,90.300003,91.550003,89.900002,90.949997,87.464745,129100
2018-03-21,91.300003,92.500000,90.199997,90.300003,86.839661,155900
2018-03-22,89.849998,91.699997,89.150002,89.250000,85.829903,117700
2018-03-23,89.250000,91.339996,88.349998,88.400002,85.012474,137300
2018-03-26,89.050003,90.050003,88.599998,89.800003,86.358826,100300
2018-03-27,90.199997,91.400002,89.449997,90.750000,87.272415,147400
2018-03-28,90.550003,91.550003,89.449997,91.250000,87.753258,147200
2018-03-29,91.650002,92.750000,91.260002,92.199997,88.666855,157400
2018-04-02,92.250000,94.000000,90.900002,93.000000,89.436195,387000
2018-04-03,93.400002,97.050003,93.050003,96.300003,92.609734,378100
2018-04-04,95.550003,97.199997,93.320000,96.099998,92.417404,277500
2018-04-05,96.250000,97.830002,93.599998,94.000000,90.397873,178100
2018-04-06,93.500000,95.250000,90.500000,91.099998,87.609001,225200
2018-04-09,91.750000,93.000000,91.050003,91.949997,88.426422,144600
2018-04-10,92.550003,93.650002,91.900002,93.500000,89.917038,108500
2018-04-11,93.300003,94.699997,92.050003,94.449997,90.830635,87500
2018-04-12,94.849998,96.000000,94.150002,95.199997,91.551888,91500
2018-04-13,95.500000,96.099998,94.330002,95.800003,92.128899,163800
2018-04-16,96.250000,97.500000,95.250000,97.250000,93.523331,123500
2018-04-17,97.650002,98.750000,96.750000,98.500000,94.725433,127700
2018-04-18,98.650002,98.849998,98.050003,98.099998,94.340767,109600
2018-04-19,97.650002,98.250000,97.250000,97.550003,93.811844,103600
2018-04-20,97.050003,98.349998,95.150002,95.550003,91.888489,108800
2018-04-23,95.849998,96.150002,94.500000,94.800003,91.167229,94600
2018-04-24,95.000000,95.550003,94.500000,95.349998,91.696144,71300
2018-04-25,95.400002,96.599998,95.000000,96.300003,92.609734,87200
2018-04-26,96.550003,97.900002,96.349998,97.449997,93.715668,109200
2018-04-27,97.849998,98.199997,96.250000,96.349998,92.657822,78500
2018-04-30,96.550003,96.949997,93.199997,93.699997,90.109367,154700
2018-05-01,93.449997,93.949997,91.349998,92.250000,88.714943,153400
2018-05-02,92.199997,94.599998,92.150002,93.400002,89.820869,196000
2018-05-03,93.349998,93.400002,91.800003,91.849998,88.330269,75200
2018-05-04,91.750000,95.050003,91.750000,93.949997,90.349785,103000
2018-05-07,94.250000,94.949997,93.980003,94.550003,90.926804,75600
2018-05-08,94.349998,94.849998,93.699997,94.449997,90.830635,84000
2018-05-09,94.599998,95.599998,94.599998,95.050003,91.407639,123900
2018-05-10,95.150002,95.550003,94.000000,94.300003,90.686378,153000
2018-05-11,94.650002,94.949997,93.750000,94.000000,90.397873,96300
2018-05-14,94.199997,94.730003,91.099998,91.500000,87.993683,133200
2018-05-15,91.550003,93.980003,91.550003,93.699997,90.109367,229700
2018-05-16,93.750000,96.750000,93.750000,96.650002,92.946327,307600
2018-05-17,96.849998,97.400002,93.199997,93.400002,89.820869,118000
2018-05-18,93.400002,94.660004,92.449997,93.599998,90.013199,202800
2018-05-21,93.949997,97.000000,93.599998,97.000000,93.282913,132800
2018-05-22,97.099998,97.449997,93.199997,93.250000,89.676620,117800
2018-05-23,93.000000,94.279999,92.949997,94.050003,90.445961,147200
2018-05-24,93.550003,93.599998,86.400002,87.949997,84.579712,496400
2018-05-25,88.099998,89.050003,87.650002,88.099998,84.723961,161200
2018-05-29,88.099998,90.300003,87.599998,89.349998,85.926064,213000
2018-05-30,89.599998,90.949997,88.750000,89.000000,85.589478,199100
2018-05-31,89.050003,89.050003,87.550003,88.000000,84.627792,158500
2018-06-01,88.800003,89.800003,87.500000,89.500000,86.070320,212400
2018-06-04,89.699997,90.349998,88.050003,88.599998,85.204811,190100
2018-06-05,91.699997,91.699997,86.800003,89.500000,86.070320,270000
2018-06-06,89.150002,89.150002,83.000000,88.650002,85.252884,293400
2018-06-07,88.199997,88.199997,83.050003,84.000000,80.781075,463700
2018-06-08,83.949997,85.099998,83.550003,85.099998,81.838928,234800
2018-06-11,85.099998,85.449997,83.750000,83.849998,80.636826,221100
2018-06-12,83.750000,85.250000,83.449997,84.900002,81.646591,277300
2018-06-13,84.849998,88.349998,84.849998,88.250000,84.868225,178000
2018-06-14,88.250000,91.699997,88.250000,91.449997,87.945587,224200
2018-06-15,90.849998,91.800003,90.000000,91.599998,88.089844,181200
2018-06-18,91.150002,91.750000,90.300003,91.300003,87.801338,76200
2018-06-19,90.550003,92.800003,90.250000,92.500000,88.955353,133900
2018-06-20,92.949997,95.449997,92.589996,94.500000,90.878716,111100
2018-06-21,94.650002,94.849998,93.099998,93.449997,89.868950,136600
2018-06-22,93.550003,95.199997,93.199997,95.000000,91.359558,140100
2018-06-25,94.500000,96.650002,94.470001,96.300003,92.609734,140200
2018-06-26,96.449997,96.900002,95.199997,95.550003,91.888489,130000
2018-06-27,95.750000,95.750000,92.500000,93.699997,90.109367,150500
2018-06-28,93.750000,95.900002,93.250000,95.099998,91.455719,108200
2018-06-29,95.500000,96.550003,94.400002,96.150002,92.465485,169700
2018-07-02,95.449997,97.199997,94.379997,97.099998,93.379082,168400
2018-07-03,97.050003,97.250000,95.500000,96.849998,93.138657,53500
2018-07-05,97.300003,97.949997,96.449997,97.849998,94.100342,89700
2018-07-06,97.849998,99.000000,97.300003,97.800003,94.052261,98800
2018-07-09,98.199997,98.400002,95.599998,96.300003,92.609734,134700
2018-07-10,96.449997,96.500000,94.980003,95.550003,91.888489,82900
2018-07-11,95.500000,96.400002,95.449997,95.900002,92.225075,69800
2018-07-12,96.099998,96.449997,94.449997,95.250000,91.599968,77300
2018-07-13,95.400002,96.550003,95.000000,95.199997,91.551888,53300
2018-07-16,95.250000,95.400002,93.800003,94.599998,90.974876,64300
2018-07-17,94.400002,96.150002,94.099998,95.750000,92.080811,51700
2018-07-18,95.449997,95.500000,93.900002,94.500000,90.878716,193200
2018-07-19,94.300003,95.500000,93.650002,94.150002,90.542130,197500
2018-07-20,94.000000,95.050003,93.800003,94.050003,90.445961,91000
2018-07-23,94.000000,95.150002,93.110001,94.949997,91.311462,200100
2018-07-24,95.449997,95.650002,93.050003,94.300003,90.686378,114400
2018-07-25,94.150002,94.599998,91.550003,92.849998,89.291939,106900
2018-07-26,92.800003,94.949997,92.050003,92.949997,89.388107,106300
2018-07-27,93.099998,93.599998,91.349998,92.250000,88.714943,83600
2018-07-30,92.150002,93.250000,91.250000,92.500000,88.955353,60200
2018-07-31,92.750000,93.400002,91.400002,92.500000,88.955353,70800
2018-08-01,92.650002,93.000000,92.050003,92.699997,89.147682,72900
2018-08-02,92.449997,93.900002,92.449997,93.750000,90.157455,35400
2018-08-03,93.849998,95.000000,93.650002,94.750000,91.119133,61200
2018-08-06,94.750000,96.000000,94.650002,95.699997,92.032730,49500
2018-08-07,95.349998,95.449997,93.449997,93.849998,90.253624,105000
2018-08-08,93.300003,96.000000,93.129997,94.699997,91.071045,153800
2018-08-09,94.449997,97.080002,94.449997,96.449997,92.753990,85700
2018-08-10,95.849998,98.699997,95.750000,98.000000,94.244591,154800
2018-08-13,97.599998,98.750000,96.900002,98.250000,94.485008,164800
2018-08-14,98.199997,102.250000,97.980003,101.900002,97.995148,260900
2018-08-15,101.699997,102.800003,100.449997,100.900002,97.033463,215800
2018-08-16,100.949997,102.199997,98.750000,100.000000,96.167953,187800
2018-08-17,99.699997,101.000000,98.449997,100.830002,96.966148,277600
2018-08-20,101.000000,101.849998,100.800003,101.199997,97.321968,108100
2018-08-21,101.550003,102.099998,99.910004,101.800003,97.898979,111900
2018-08-22,101.550003,104.949997,101.279999,104.650002,100.639763,119900
2018-08-23,104.500000,105.550003,103.849998,104.699997,100.687843,106900
2018-08-24,104.800003,106.000000,104.599998,105.500000,101.457191,93000
2018-08-27,106.449997,107.529999,105.599998,105.949997,101.889946,88100
2018-08-28,105.150002,105.750000,102.699997,102.699997,98.764481,83900
2018-08-29,102.650002,104.099998,102.500000,103.849998,99.870422,68600
2018-08-30,103.849998,104.199997,102.599998,103.699997,99.726166,50800
2018-08-31,103.800003,106.150002,103.010002,105.849998,101.793770,107400
2018-09-04,103.849998,104.849998,100.849998,104.050003,100.062759,155400
2018-09-05,99.949997,103.849998,97.849998,102.050003,98.139397,289500
2018-09-06,102.349998,105.550003,101.500000,104.150002,100.158920,189100
2018-09-07,104.699997,107.599998,104.199997,107.099998,102.995880,279100
2018-09-10,107.500000,108.000000,106.699997,107.150002,103.043968,131500
2018-09-11,106.949997,107.849998,101.199997,101.599998,97.706635,416100
2018-09-12,100.750000,101.279999,98.300003,100.000000,96.167953,255500
2018-09-13,100.099998,101.800003,99.400002,101.699997,97.802803,102100
2018-09-14,101.599998,103.349998,101.199997,102.050003,98.139397,143500
2018-09-17,101.750000,101.849998,100.000000,101.349998,97.466217,117200
2018-09-18,101.400002,104.849998,101.400002,104.750000,100.735931,169500
2018-09-19,105.150002,105.550003,103.150002,104.599998,100.591675,189700
2018-09-20,104.699997,105.449997,103.250000,103.849998,99.870422,231800
2018-09-21,104.000000,104.000000,100.550003,100.599998,96.744957,290800
2018-09-24,100.599998,100.800003,98.750000,99.199997,95.398613,102400
2018-09-25,98.449997,98.900002,95.849998,96.099998,92.417404,189300
2018-09-26,96.300003,96.650002,95.400002,95.500000,91.840401,128500
2018-09-27,95.550003,97.000000,95.150002,96.050003,92.369324,88700
2018-09-28,96.250000,97.300003,96.250000,96.599998,92.898239,119400
2018-10-01,97.000000,98.769997,96.379997,96.410004,92.715530,129000
2018-10-02,96.629997,97.610001,96.019997,97.570000,93.831070,108400
2018-10-03,97.820000,100.410004,97.820000,99.639999,95.821739,155800
2018-10-04,98.879997,99.680000,97.279999,98.059998,94.302292,118900
2018-10-05,98.309998,99.519997,96.709999,97.279999,93.552185,94500
2018-10-08,97.410004,99.260002,97.160004,98.620003,94.840843,64300
2018-10-09,98.709999,99.669998,98.000000,98.629997,94.850456,89500
2018-10-10,98.620003,98.930000,95.779999,95.940002,92.263535,77300
2018-10-11,96.000000,97.209999,93.580002,93.779999,90.186302,81600
2018-10-12,94.790001,95.410004,92.320000,93.349998,89.772781,127400
2018-10-15,93.379997,95.000000,92.309998,94.589996,90.965263,134500
2018-10-16,94.959999,98.849998,94.040001,98.389999,94.619644,295600
2018-10-17,98.089996,100.139999,97.120003,99.320000,95.514015,163700
2018-10-18,98.919998,99.349998,95.449997,96.980003,93.263687,88100
2018-10-19,96.570000,98.820000,95.690002,96.540001,92.840546,71100
2018-10-22,96.720001,97.980003,94.900002,96.879997,93.167511,69800
2018-10-23,96.040001,98.949997,95.400002,98.169998,94.408073,95900
2018-10-24,98.419998,101.000000,97.029999,97.769997,94.023399,146900
2018-10-25,98.389999,99.739998,96.870003,99.080002,95.283203,147600
2018-10-26,98.239998,99.220001,96.970001,97.760002,94.013794,63200
2018-10-29,98.550003,101.000000,98.449997,100.320000,96.475685,143900
2018-10-30,100.809998,101.309998,99.449997,99.709999,95.889069,134600
2018-10-31,100.199997,100.199997,94.260002,97.000000,93.282913,102000
2018-11-01,97.199997,99.970001,97.010002,97.849998,94.100342,119900
2018-11-02,98.000000,99.029999,97.019997,98.510002,94.735046,89300
2018-11-05,98.599998,99.870003,98.239998,99.250000,95.446686,51000
2018-11-06,98.760002,100.110001,98.680000,99.730003,95.908302,71000
2018-11-07,99.730003,100.970001,99.000000,99.900002,96.071785,98000
2018-11-08,99.900002,100.410004,96.129997,99.010002,95.215897,100300
2018-11-09,98.970001,100.629997,98.559998,99.239998,95.437073,106600
2018-11-12,99.230003,99.559998,97.199997,97.959999,94.206123,83300
2018-11-13,98.290001,98.739998,96.839996,97.970001,94.215744,114000
2018-11-14,98.410004,99.690002,97.489998,97.790001,94.042641,117000
2018-11-15,96.760002,97.580002,94.699997,96.680000,93.935760,103200
2018-11-16,96.110001,97.580002,95.709999,96.919998,94.168953,213300
2018-11-19,96.309998,97.559998,94.680000,96.220001,93.488823,99200
2018-11-20,95.919998,97.459999,95.089996,96.500000,93.760872,79400
2018-11-21,96.809998,99.110001,96.529999,96.570000,93.828888,74400
2018-11-23,96.370003,99.989998,95.699997,97.800003,95.023979,50600
2018-11-26,98.699997,100.040001,96.070000,98.279999,95.490349,99300
2018-11-27,98.150002,99.029999,97.500000,97.550003,94.781067,89800
2018-11-28,97.699997,99.529999,97.589996,98.750000,95.947006,103300
2018-11-29,98.769997,99.489998,97.660004,99.010002,96.199631,108100
2018-11-30,98.690002,100.400002,97.320000,98.279999,95.490349,93800
2018-12-03,98.949997,99.059998,93.389999,96.970001,94.217537,269200
2018-12-04,96.760002,98.650002,95.559998,96.129997,93.401375,180800
2018-12-06,95.489998,95.839996,93.980003,94.860001,92.167427,128700
2018-12-07,94.690002,95.480003,92.070000,92.260002,89.641228,206000
2018-12-10,91.699997,91.930000,88.180000,89.269997,86.736092,252700
2018-12-11,89.989998,93.129997,88.500000,90.970001,88.387840,208800
2018-12-12,91.870003,92.169998,89.169998,89.820000,87.270485,327800
2018-12-13,90.129997,92.239998,89.349998,90.980003,88.397568,182800
2018-12-14,90.720001,92.239998,85.139999,85.669998,83.238281,247900
2018-12-17,86.000000,87.989998,83.239998,84.680000,82.276382,333500
2018-12-18,84.650002,87.040001,83.459999,84.730003,82.324966,220200
2018-12-19,85.239998,85.239998,80.959999,81.489998,79.176926,198000
2018-12-20,73.959999,76.000000,70.029999,72.010002,69.966019,707200
2018-12-21,71.760002,72.989998,70.580002,72.150002,70.102043,566700
2018-12-24,68.379997,71.070000,67.519997,70.570000,68.566887,266900
2018-12-26,70.849998,72.980003,69.680000,72.750000,70.685005,382900
2018-12-27,71.889999,72.669998,69.980003,72.599998,70.539268,202500
2018-12-28,72.790001,74.110001,72.000000,73.120003,71.044518,144700
2018-12-31,73.180000,73.349998,70.919998,72.959999,70.889053,185900
2019-01-02,72.980003,73.110001,71.290001,71.559998,69.528793,156900
2019-01-03,71.500000,74.820000,70.400002,73.250000,71.170815,232100
2019-01-04,73.910004,75.500000,72.209999,74.230003,72.123009,311100
2019-01-07,74.239998,76.230003,74.230003,76.000000,73.842758,180800
2019-01-08,76.779999,79.349998,76.680000,79.279999,77.029655,313900
2019-01-09,79.070000,79.269997,77.099998,78.959999,76.718742,339800
2019-01-10,78.809998,80.349998,77.669998,78.699997,76.466118,173900
2019-01-11,78.699997,78.870003,77.099998,78.190002,75.970604,171100
2019-01-14,77.629997,78.839996,76.970001,77.570000,75.368195,192300
2019-01-15,77.559998,78.889999,76.970001,78.699997,76.466118,121000
2019-01-16,78.739998,81.320000,78.080002,81.250000,78.943741,199200
2019-01-17,81.239998,82.029999,80.510002,80.980003,78.681412,217100
2019-01-18,80.949997,82.139999,79.900002,81.059998,78.759132,190100
2019-01-22,81.120003,82.790001,80.489998,81.400002,79.089485,239500
2019-01-23,81.680000,81.989998,78.309998,81.650002,79.332390,166800
2019-01-24,81.349998,82.610001,79.860001,82.260002,79.925072,108900
2019-01-25,82.820000,84.050003,82.370003,82.940002,80.585770,120100
2019-01-28,82.449997,83.400002,82.000000,82.169998,79.837624,141900
2019-01-29,82.330002,83.480003,81.800003,81.949997,79.623863,195600
2019-01-30,81.949997,82.550003,79.800003,79.930000,77.661209,183800
2019-01-31,79.900002,81.699997,79.510002,81.360001,79.050621,216700
2019-02-01,81.300003,81.300003,76.800003,77.370003,75.173874,265500
2019-02-04,77.190002,79.940002,77.190002,79.510002,77.253128,194500
2019-02-05,79.529999,80.099998,76.750000,76.959999,74.775513,119100
2019-02-06,76.839996,76.980003,75.779999,76.580002,74.406303,165100
2019-02-07,76.209999,77.750000,75.820000,77.279999,75.086433,97100
2019-02-08,77.000000,78.250000,76.610001,77.699997,75.494507,78100
2019-02-11,77.910004,78.750000,77.400002,78.150002,75.931740,102000
2019-02-12,78.150002,80.120003,77.779999,80.059998,77.787521,125500
2019-02-13,80.070000,80.510002,79.709999,79.730003,77.466888,88000
2019-02-14,79.800003,80.809998,79.129997,79.269997,77.019936,101200
2019-02-15,79.599998,81.320000,79.239998,80.989998,78.691116,98600
2019-02-19,80.680000,82.019997,79.959999,81.839996,79.516991,191800
2019-02-20,81.699997,83.540001,81.330002,83.339996,80.974419,188700
2019-02-21,83.349998,83.779999,81.589996,83.580002,81.207603,118000
2019-02-22,83.489998,83.849998,82.769997,83.349998,80.984138,88700
2019-02-25,83.550003,84.320000,83.300003,83.989998,81.605965,128700
2019-02-26,84.180000,85.250000,82.750000,83.099998,80.741226,149500
2019-02-27,83.050003,84.589996,82.580002,84.430000,82.033478,98200
2019-02-28,84.550003,85.510002,82.610001,85.129997,82.713608,85700
2019-03-01,85.370003,85.830002,84.410004,85.580002,83.150833,97600
2019-03-04,86.239998,87.360001,84.250000,84.839996,82.431831,211000
2019-03-05,84.519997,85.389999,83.430000,84.309998,81.916878,185600
2019-03-06,83.839996,85.000000,82.169998,83.610001,81.236755,168000
2019-03-07,82.000000,83.919998,78.709999,81.790001,79.468414,272000
2019-03-08,82.050003,84.580002,81.459999,82.699997,80.352585,125800
2019-03-11,82.709999,83.680000,80.330002,82.080002,79.750183,142800
2019-03-12,82.570000,82.870003,81.839996,82.199997,79.866776,135400
2019-03-13,82.250000,84.449997,81.949997,84.330002,81.936317,173600
2019-03-14,84.190002,86.059998,83.529999,85.220001,82.801056,197300
2019-03-15,85.320000,85.970001,84.900002,85.959999,83.520050,332900
2019-03-18,86.029999,86.029999,84.800003,84.940002,82.529007,253600
2019-03-19,85.000000,85.190002,82.220001,82.230003,79.895927,288100
2019-03-20,82.220001,82.849998,80.809998,81.389999,79.079765,125200
2019-03-21,81.519997,83.580002,81.510002,83.269997,80.906403,117300
2019-03-22,82.830002,83.639999,81.260002,81.599998,79.283798,125200
2019-03-25,81.489998,82.300003,80.150002,81.839996,79.516991,123800
2019-03-26,82.279999,83.550003,80.889999,83.190002,80.828682,168700
2019-03-27,82.900002,85.059998,82.370003,84.769997,82.363823,184900
2019-03-28,84.629997,85.279999,83.699997,84.650002,82.247231,137300
2019-03-29,84.870003,85.290001,83.540001,83.849998,81.469933,217000
2019-04-01,84.230003,84.230003,82.129997,82.570000,80.226273,165700
2019-04-02,82.580002,83.730003,81.660004,82.019997,79.691879,91500
2019-04-03,82.300003,84.349998,81.599998,83.440002,81.071579,115500
2019-04-04,85.180000,88.540001,84.949997,88.000000,85.502144,234100
2019-04-05,88.570000,90.730003,88.199997,89.669998,87.124741,196600
2019-04-08,89.830002,90.820000,89.529999,90.129997,87.571686,145800
2019-04-09,90.230003,90.709999,88.230003,88.489998,85.978233,90500
2019-04-10,88.739998,90.650002,88.279999,90.500000,87.931183,116100
2019-04-11,90.320000,90.830002,88.879997,89.699997,87.153885,137000
2019-04-12,89.639999,91.540001,89.260002,91.279999,88.689041,112900
2019-04-15,90.879997,93.120003,90.879997,92.830002,90.195045,137900
2019-04-16,93.029999,94.080002,92.660004,93.300003,90.651711,124300
2019-04-17,93.660004,94.480003,92.290001,93.639999,90.982056,101400
2019-04-18,93.300003,94.629997,92.769997,93.330002,90.680855,79800
2019-04-22,93.339996,93.629997,92.129997,93.589996,90.933472,76500
2019-04-23,93.739998,94.739998,92.970001,93.599998,90.943192,90800
2019-04-24,93.809998,96.330002,93.739998,95.500000,92.789261,143700
2019-04-25,95.070000,96.120003,92.260002,93.050003,90.408798,114200
2019-04-26,93.230003,95.000000,92.389999,94.989998,92.293732,76900
2019-04-29,94.800003,95.099998,93.510002,94.860001,92.167427,66900
2019-04-30,95.040001,96.669998,92.570000,95.809998,93.090454,133100
2019-05-01,95.879997,95.989998,94.519997,94.959999,92.264587,156400
2019-05-02,94.839996,96.080002,93.459999,94.860001,92.167427,102200
2019-05-03,95.110001,97.099998,94.820000,96.250000,93.517967,86900
2019-05-06,95.379997,96.989998,95.379997,96.750000,94.003777,99300
2019-05-07,96.199997,96.970001,94.970001,96.379997,93.644279,59400
2019-05-08,96.220001,97.010002,94.870003,95.910004,93.187622,87900
2019-05-09,95.519997,96.660004,94.949997,95.769997,93.051590,55900
2019-05-10,95.820000,96.839996,94.129997,96.629997,93.887177,112700
2019-05-13,95.870003,97.050003,93.449997,96.830002,94.081505,87700
2019-05-14,96.940002,97.580002,95.250000,97.010002,94.256401,77900
2019-05-15,96.559998,98.050003,96.500000,97.930000,95.150284,81000
2019-05-16,98.160004,99.989998,97.760002,98.720001,95.917862,90100
2019-05-17,98.199997,99.290001,94.830002,94.889999,92.196571,86600
2019-05-20,94.639999,95.250000,93.480003,93.949997,91.283257,97400
2019-05-21,94.059998,95.500000,92.830002,94.220001,91.545593,111300
2019-05-22,94.230003,94.980003,93.250000,93.550003,90.894608,49300
2019-05-23,92.730003,93.779999,91.709999,92.169998,89.553772,81500
2019-05-24,92.620003,94.639999,92.400002,93.470001,90.816879,81300
2019-05-28,93.250000,94.430000,91.709999,92.320000,89.699516,90700
2019-05-29,91.050003,91.050003,89.449997,89.459999,86.920700,126100
2019-05-30,89.470001,90.639999,89.050003,90.050003,87.493958,112300
2019-05-31,87.000000,87.629997,84.089996,87.449997,84.967751,354800
2019-06-03,87.459999,87.650002,85.000000,85.989998,83.549194,199500
2019-06-04,87.110001,89.930000,86.800003,89.919998,87.367638,128200
